filename_stem,filename,archive,reviewer_packet,model,annotation_json_path,modernised_txt_path,pre_modernisation_txt_path,annotations_legend_path,entities_legend_path,annotation_json_found,modernised_txt_found,pre_modernisation_txt_found,modernised_txt_in_export,annotations_legend_found,entities_legend_found,reviewer_name,modernised_text_available,n_modernised_tokens,n_modernised_characters,n_modernised_characters_without_whitespace,n_modernised_lines,pre_modernisation_text_available,n_pre_modernisation_tokens,n_pre_modernisation_characters,n_pre_modernisation_characters_without_whitespace,n_pre_modernisation_lines,token_count_method,feature_status,token_count_change,character_count_change,token_count_change_pct,character_count_change_pct,n_recorded_annotations,n_recorded_assignments,n_included_assignments,n_included_annotations,n_excluded_assignments,n_originally_invalid_assignments,n_corrected_assignments,n_accepted_invalid_assignments,review_data_status,included_annotations_per_1000_tokens,included_assignments_per_1000_tokens
utblac_wbs_0912a_duplicated,utblac_wbs_0912a_duplicated_GT.txt,utblac_wbs,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_wbs_0912a_duplicated_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_wbs_0912a_duplicated_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/utblac_wbs_0912a_duplicated/utblac_wbs_0912a_duplicated_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,358,2057,1700,1,True,364,2037,1669,22,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-6,20,-1.6483516483516485,0.9818360333824252,22,23,23,22,0,0,0,0,reviewed_with_annotations,61.452513966480446,64.24581005586592
BnF_244_03,BnF_244_03_GT.txt,bnf_244,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_244_03_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_244_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_244_03/BnF_244_03_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,283,1493,1211,1,True,292,1510,1210,51,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-9,-17,-3.0821917808219177,-1.1258278145695364,14,14,14,14,0,0,0,0,reviewed_with_annotations,49.46996466431095,49.46996466431095
BnF_243_12,BnF_243_12_GT.txt,bnf_243,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_12_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_12_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_243_12/BnF_243_12_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,77,477,399,1,True,80,451,368,8,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,26,-3.75,5.764966740576496,8,10,10,8,0,0,0,0,reviewed_with_annotations,103.89610389610391,129.87012987012986
AGN_Indios_v009_exp003_fs4v-5_01,AGN_Indios_v009_exp003_fs4v-5_01_GT.txt,agn_indios,4,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Indios_v009_exp003_fs4v-5_01_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Indios_v009_exp003_fs4v-5_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/AGN_Indios_v009_exp003_fs4v-5_01/AGN_Indios_v009_exp003_fs4v-5_01_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,272,1450,1179,1,True,285,1453,1168,39,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-13,-3,-4.56140350877193,-0.2064693737095664,42,46,46,42,0,0,0,0,reviewed_with_annotations,154.41176470588235,169.11764705882354
AGN_AHHacienda_v268_exp046_03,AGN_AHHacienda_v268_exp046_03_GT.txt,agn_ahhacienda,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v268_exp046_03_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v268_exp046_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/AGN_AHHacienda_v268_exp046_03/AGN_AHHacienda_v268_exp046_03_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,181,938,758,1,True,184,889,701,21,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,49,-1.6304347826086956,5.511811023622047,21,22,22,21,0,0,0,0,reviewed_with_annotations,116.02209944751381,121.54696132596685
BnF_119-148_18,BnF_119-148_18_GT.txt,bnf_119-148,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_18_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_18_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_119-148_18/BnF_119-148_18_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,158,899,742,1,True,165,889,723,14,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-7,10,-4.242424242424243,1.124859392575928,14,16,16,14,0,0,0,0,reviewed_with_annotations,88.60759493670886,101.26582278481013
UIA_Ms149_Exp2_51,UIA_Ms149_Exp2_51_GT.txt,uia_ms149,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/UIA_Ms149_Exp2_51_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/UIA_Ms149_Exp2_51_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/UIA_Ms149_Exp2_51/UIA_Ms149_Exp2_51_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,391,2285,1895,1,True,394,2260,1835,44,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,25,-0.7614213197969544,1.106194690265487,58,66,66,58,0,0,0,0,reviewed_with_annotations,148.33759590792837,168.79795396419436
BP_CM_R481_016,BP_CM_R481_016_GT.txt,bp_cm,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BP_CM_R481_016_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BP_CM_R481_016_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BP_CM_R481_016/BP_CM_R481_016_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,108,593,486,1,True,101,492,390,15,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,7,101,6.930693069306932,20.528455284552845,11,14,14,11,0,0,0,0,reviewed_with_annotations,101.85185185185185,129.62962962962962
BnF_075_026,BnF_075_026_GT.txt,bnf_075,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_075_026/BnF_075_026_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,202,1094,893,1,True,198,1038,834,27,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,4,56,2.0202020202020203,5.394990366088632,46,50,50,46,0,0,0,0,reviewed_with_annotations,227.72277227722773,247.5247524752475
BnF_117_03,BnF_117_03_GT.txt,bnf_117,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,287,1485,1200,1,True,287,1421,1134,31,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,64,0.0,4.50387051372273,23,26,26,23,0,0,0,0,reviewed_with_annotations,80.13937282229965,90.59233449477352
BnF_032_23,BnF_032_23_GT.txt,bnf_032,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_032_23/BnF_032_23_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,648,3303,2656,1,True,683,3208,2518,49,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-35,95,-5.124450951683748,2.961346633416459,100,103,103,100,0,0,0,0,reviewed_with_annotations,154.320987654321,158.95061728395063
AGN_HospJesus_c474_leg267-2_exp024_7473-7537_10,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_10_GT.txt,agn_hospjesus,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_10_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_10_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_10/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_10_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,285,1623,1339,1,True,296,1648,1349,29,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-11,-25,-3.716216216216216,-1.516990291262136,35,35,35,35,0,0,0,0,reviewed_with_annotations,122.80701754385964,122.80701754385964
utblac_eog_j_04_duplicated_02,utblac_eog_j_04_duplicated_02_GT.txt,utblac_eog,4,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_eog_j_04_duplicated_02_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_eog_j_04_duplicated_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/utblac_eog_j_04_duplicated_02/utblac_eog_j_04_duplicated_02_GT.txt,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Arturo,True,57,306,250,1,True,62,309,247,14,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,-3,-8.064516129032258,-0.9708737864077668,4,5,5,4,0,0,0,0,reviewed_with_annotations,70.17543859649122,87.71929824561403
BnF_243_17,BnF_243_17_GT.txt,bnf_243,5,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_17_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_17_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/BnF_243_17/BnF_243_17_GT.txt,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Edna,True,400,2161,1762,1,True,416,2157,1736,41,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-16,4,-3.8461538461538463,0.1854427445526193,15,15,15,15,0,0,0,0,reviewed_with_annotations,37.5,37.5
AGN_Tierras_v039-2_exp003_72,AGN_Tierras_v039-2_exp003_72_GT.txt,agn_tierras,5,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Tierras_v039-2_exp003_72_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Tierras_v039-2_exp003_72_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/AGN_Tierras_v039-2_exp003_72/AGN_Tierras_v039-2_exp003_72_GT.txt,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Edna,True,177,875,698,31,True,182,902,719,31,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,-27,-2.7472527472527477,-2.993348115299334,26,41,41,26,0,0,0,0,reviewed_with_annotations,146.89265536723164,231.63841807909606
LoC_HPKraus_138_new_07,LoC_HPKraus_138_new_07_GT.txt,loc_hpkraus,5,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/LoC_HPKraus_138_new_07_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/LoC_HPKraus_138_new_07_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/LoC_HPKraus_138_new_07/LoC_HPKraus_138_new_07_GT.txt,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Edna,True,295,1572,1278,1,True,310,1592,1279,39,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-15,-20,-4.838709677419355,-1.256281407035176,6,6,6,6,0,0,0,0,reviewed_with_annotations,20.338983050847457,20.338983050847457
AGI_GUADALAJARA_230_L2_F_45V-46V_1,AGI_GUADALAJARA_230_L2_F_45V-46V_1_GT.txt,agi_guadalajara,5,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_GUADALAJARA_230_L2_F_45V-46V_1_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_GUADALAJARA_230_L2_F_45V-46V_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/AGI_GUADALAJARA_230_L2_F_45V-46V_1/AGI_GUADALAJARA_230_L2_F_45V-46V_1_GT.txt,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Edna,True,223,1114,885,26,True,226,1091,855,29,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,23,-1.327433628318584,2.1081576535288726,20,23,23,20,0,0,0,0,reviewed_with_annotations,89.68609865470852,103.13901345291481
BnF_167_10,BnF_167_10_GT.txt,bnf_167,5,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_167_10_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_167_10_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/BnF_167_10/BnF_167_10_GT.txt,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Edna,True,437,2551,2115,1,True,443,2513,2068,39,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-6,38,-1.3544018058690743,1.5121368881814563,2,2,2,2,0,0,0,0,reviewed_with_annotations,4.576659038901602,4.576659038901602
utblac_JGI_XXV-05_Tequixquiac_25,utblac_JGI_XXV-05_Tequixquiac_25_GT.txt,utblac_jgi,5,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_JGI_XXV-05_Tequixquiac_25_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_JGI_XXV-05_Tequixquiac_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/utblac_JGI_XXV-05_Tequixquiac_25/utblac_JGI_XXV-05_Tequixquiac_25_GT.txt,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Edna,True,298,1661,1364,1,True,303,1619,1314,36,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,42,-1.65016501650165,2.5941939468807904,5,5,5,5,0,0,0,0,reviewed_with_annotations,16.778523489932887,16.778523489932887
AGN_Marina_v004_exp006_005,AGN_Marina_v004_exp006_005_GT.txt,agn_marina,5,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_005_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_005_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/AGN_Marina_v004_exp006_005/AGN_Marina_v004_exp006_005_GT.txt,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Edna,True,87,463,376,19,True,86,464,376,19,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,1,-1,1.162790697674419,-0.2155172413793103,3,3,3,3,0,0,0,0,reviewed_with_annotations,34.48275862068965,34.48275862068965
